ID,IntRate,LoanAmt,LoanTerm,Debt2Inc,Home__MORT,Home__OWN,Home__RENT,MonthlyInc,RevCredBal,FICO,EmpLen
27391,9.99,14000,0,16.84,0,0,1,4583.33,25.0,752,2
49367,22.78,30000,0,17.9,0,0,1,8791.67,28012.0,662,6
93501,8.9,10750,0,6.04,0,1,0,2750.0,4693.0,767,5
70177,15.31,10000,0,19.98,1,0,0,6041.67,6458.0,672,1
77324,17.27,16550,0,32.56,1,0,0,4333.33,12163.0,677,10
31805,5.99,3300,0,11.04,1,0,0,2500.0,11144.0,742,2
84318,14.09,8000,0,21.0,0,1,0,3500.0,7498.0,677,1
40866,10.65,14000,0,24.53,0,0,1,3200.0,21214.0,722,5
91596,8.9,18000,1,5.3,1,0,0,8333.33,5211.0,757,6
32747,16.77,3600,0,13.45,0,0,1,8750.0,51176.0,672,1
71470,20.49,4200,1,28.8,0,0,1,3166.67,7728.0,662,1
5062,14.61,4200,0,15.28,0,0,1,6333.33,15578.0,667,1
28205,21.74,11200,1,6.3,0,0,1,5583.33,7952.0,662,10
28976,15.99,15000,0,7.68,0,0,1,4583.0,15821.0,677,2
25084,11.99,12100,0,24.78,0,0,1,8750.0,1642.0,757,1
25665,5.99,4900,0,6.64,1,0,0,2666.67,3455.0,772,4
83794,12.12,19200,0,29.58,0,1,0,3583.33,29797.0,717,8
52698,9.76,8500,0,6.58,1,0,0,5333.33,3432.0,707,10
44426,19.22,21000,1,13.87,1,0,0,6000.0,17008.0,682,10
86039,12.12,10000,0,15.6,0,1,0,3833.33,4734.0,687,10
86982,18.49,12000,0,9.44,0,1,0,5746.0,9561.0,662,4
70193,19.72,20000,1,24.78,1,0,0,5416.67,33166.0,677,10
47862,13.99,24375,0,13.64,1,0,0,11500.0,35461.0,697,10
51954,10.74,9550,0,14.33,1,0,0,4000.0,9128.0,702,3
5468,12.87,3600,0,1.58,1,0,0,6333.0,12135.0,692,0
21651,11.11,10000,0,20.15,0,0,1,6083.33,924.0,702,0
59355,6.62,20000,0,11.12,0,0,1,10333.33,12632.0,792,6
52708,10.74,35000,0,9.3,1,0,0,8300.0,4421.0,742,10
45529,12.12,12000,0,7.24,1,0,0,10416.67,31489.0,712,2
60190,7.9,20000,0,8.38,1,0,0,15000.0,14621.0,752,1
91073,10.16,18000,0,26.08,1,0,0,5925.0,23378.0,712,10
52665,9.76,4000,0,15.89,1,0,0,4166.67,13745.0,707,10
60968,17.77,15000,0,13.34,1,0,0,4333.33,17264.0,672,10
58987,13.67,20950,1,8.9,0,0,1,6666.67,5680.0,747,1
50673,7.9,10625,0,22.35,1,0,0,3333.33,15946.0,727,10
68284,10.16,9000,1,14.77,0,0,1,3500.0,3135.0,757,2
82804,13.11,25800,0,18.99,0,0,1,4833.33,31427.0,717,4
42421,6.62,10000,0,11.45,0,1,0,4166.67,10385.0,762,6
65055,20.49,18650,0,20.07,1,0,0,4833.33,17740.0,662,10
76355,12.12,10000,0,16.93,1,0,0,3816.67,10830.0,712,7
33155,16.77,14000,0,9.67,1,0,0,12083.33,28318.0,672,0
72641,14.09,14000,0,27.5,0,0,1,9166.67,18813.0,697,8
69437,14.33,8000,0,14.74,0,0,1,3108.0,3072.0,692,8
62057,13.11,24375,0,10.86,0,1,0,10416.67,19981.0,707,6
33008,7.9,3500,0,22.04,1,0,0,7247.0,9592.0,712,0
45527,13.67,7900,0,8.4,0,0,1,3000.0,8990.0,677,2
78288,12.12,10000,0,19.62,0,0,1,3640.0,13124.0,697,10
66199,14.33,18800,1,30.96,0,0,1,5000.0,16397.0,722,8
62657,13.11,21000,0,18.44,1,0,0,7916.67,9734.0,697,7
54961,6.62,8500,0,7.24,0,1,0,6300.0,9769.0,752,5
41326,11.71,13200,0,15.74,0,0,1,3791.67,16187.0,707,5
57425,19.99,3000,1,19.63,1,0,0,4416.67,0.0,712,5
85229,22.47,19200,1,10.39,0,0,1,5666.67,17783.0,672,0
36931,18.64,13600,1,12.85,0,0,1,5651.33,24383.0,677,10
12114,7.88,6000,0,9.6,1,0,0,5500.0,790.0,732,3
57120,14.65,22000,1,29.26,1,0,0,3912.0,21633.0,707,10
85883,15.31,12000,0,13.8,1,0,0,3333.33,16181.0,667,10
28326,18.39,5000,0,13.71,0,0,1,8125.0,29602.0,677,10
43999,7.9,10000,0,12.8,0,0,1,6666.67,9261.0,732,1
87114,14.09,10000,0,21.45,0,0,1,3750.0,18621.0,702,10
41413,7.9,13250,0,22.64,0,0,1,2500.0,12957.0,742,0
43623,14.27,5000,0,18.41,0,0,1,5208.33,18055.0,697,9
89511,13.11,14675,0,24.74,0,0,1,3166.67,5727.0,712,0
100288,17.77,6000,0,32.76,0,1,0,1666.67,15055.0,667,0
43260,12.69,20000,1,17.96,1,0,0,4500.0,22946.0,737,10
76173,12.12,7000,0,31.79,1,0,0,3916.67,11648.0,697,10
88026,12.12,1500,0,15.37,0,0,1,3625.0,11346.0,697,5
46337,18.25,20000,1,12.9,0,1,0,6666.67,8039.0,697,6
34144,14.27,21000,1,11.27,1,0,0,5333.33,19431.0,712,8
17016,14.46,9600,1,10.27,0,0,1,5500.0,8359.0,682,3
9639,13.85,8100,0,17.63,0,0,1,4600.0,2963.0,677,3
42760,14.65,15000,0,20.07,1,0,0,3666.67,13843.0,692,5
98619,11.14,11000,0,16.57,1,0,0,5000.0,8734.0,697,3
19598,14.17,9600,0,18.61,0,1,0,5416.67,16278.0,672,8
94218,13.11,25000,0,18.52,0,0,1,5000.0,4345.0,777,2
83646,13.11,14550,0,21.34,1,0,0,4583.33,20141.0,687,10
56385,10.74,10000,0,17.88,0,0,1,2500.0,11120.0,702,3
94994,11.14,24000,1,20.98,0,1,0,8000.0,20247.0,707,2
71057,17.77,7200,0,2.18,1,0,0,3250.0,1301.0,672,4
92024,14.33,5000,0,11.12,0,0,1,2916.67,4114.0,677,10
26323,7.91,5600,0,20.21,0,0,1,3166.67,32987.0,732,6
48554,7.9,20000,0,1.3,0,0,1,10400.0,6969.0,752,1
76933,8.9,6000,0,17.16,1,0,0,12500.0,60368.0,717,0
29775,17.49,3200,1,7.9,0,0,1,2609.0,5382.0,672,3
100072,14.09,24375,0,26.36,1,0,0,4583.33,27379.0,712,4
78792,12.12,25225,0,30.77,1,0,0,6500.0,11736.0,717,10
74037,17.77,30225,0,28.15,1,0,0,8333.33,28631.0,712,10
5465,7.4,7000,0,8.89,1,0,0,3352.0,14014.0,772,0
59271,9.76,7575,0,10.99,0,0,1,2375.0,5640.0,727,3
54197,13.11,15000,0,16.55,0,0,1,4166.67,9066.0,697,2
45525,15.81,24000,1,0.62,0,1,0,10000.0,0.0,727,10
42562,15.96,6000,0,6.38,1,0,0,6916.67,6309.0,662,6
70606,15.31,3500,0,7.14,0,0,1,5000.0,14064.0,687,1
56056,6.03,12000,0,22.57,1,0,0,7500.0,5116.0,762,10
53245,7.9,20000,0,13.59,0,0,1,7258.33,14268.0,732,9
71531,12.12,3900,0,7.55,1,0,0,2583.33,3724.0,687,1
45828,19.22,16000,1,21.28,0,0,1,3416.67,26060.0,682,10
28189,15.99,15000,0,11.34,1,0,0,8583.33,3844.0,677,7
55542,20.5,28200,1,15.6,1,0,0,4833.33,27158.0,697,9
24445,10.59,15000,0,14.66,0,0,1,5150.0,5116.0,732,2
25133,5.99,4500,0,21.46,0,0,1,3644.83,1058.0,767,0
72072,14.09,3000,0,12.36,0,0,1,4789.33,1353.0,682,10
43844,14.27,9000,0,18.74,0,0,1,5833.33,11637.0,677,8
60894,8.9,4000,0,24.11,0,0,1,4583.33,11351.0,707,1
59206,17.27,10000,0,21.84,1,0,0,2916.67,21245.0,667,10
24426,15.99,6400,1,24.43,0,0,1,3500.0,973.0,692,4
56404,13.11,12000,0,17.04,1,0,0,4583.33,41871.0,697,3
75634,15.31,10000,0,10.4,0,0,1,9000.0,5141.0,667,10
93296,10.16,12000,0,8.05,1,0,0,6250.0,11626.0,722,0
69885,12.12,6000,0,4.94,1,0,0,4333.33,9656.0,692,5
31787,13.49,2200,0,3.27,0,1,0,6666.67,10142.0,702,5
38073,14.27,5000,0,17.0,0,1,0,5000.0,14748.0,672,1
25600,19.69,12000,1,16.23,0,0,1,3376.0,8437.0,667,4
36576,7.9,3000,0,22.03,1,0,0,5583.33,12968.0,707,3
81991,21.49,30000,1,16.89,1,0,0,13999.17,61579.0,702,10
73434,12.12,10800,0,26.7,0,0,1,5833.33,27585.0,697,5
50956,18.25,10500,0,11.52,1,0,0,8750.0,9984.0,662,8
45189,6.62,10000,0,5.49,1,0,0,10833.33,40827.0,757,7
77251,14.09,16000,0,2.85,1,0,0,3333.33,3909.0,692,7
49782,13.99,15000,0,12.6,1,0,0,3500.0,13036.0,707,10
101411,21.98,9500,0,16.01,0,0,1,4500.0,3673.0,662,3
81782,19.05,35000,0,15.75,1,0,0,18750.0,73813.0,692,4
38833,11.71,15000,0,11.7,0,0,1,6250.0,6622.0,702,6
69249,15.31,5000,0,17.37,0,0,1,1750.0,10361.0,677,0
61835,15.8,11625,0,31.12,0,0,1,2860.0,8374.0,682,7
64769,7.62,25000,0,13.45,0,0,1,6750.0,17193.0,752,5
35250,12.69,8000,0,7.67,0,1,0,7916.67,1442.0,687,6
37863,12.42,10200,0,17.86,1,0,0,5833.33,9817.0,707,4
34551,6.62,10500,0,16.26,1,0,0,4853.33,2816.0,762,3
38905,7.9,5000,0,7.75,1,0,0,5500.0,16396.0,727,0
53762,7.9,17500,0,7.97,0,0,1,5416.67,17.0,812,0
32323,19.03,4000,0,10.56,0,0,1,1600.0,299.0,687,6
49042,12.12,22000,0,16.93,0,0,1,3916.67,22142.0,717,1
100424,16.29,8000,0,29.19,1,0,0,6916.67,21498.0,687,4
75831,18.49,19125,1,29.1,0,0,1,4166.67,28108.0,702,6
67863,12.12,16000,0,18.23,0,0,1,4166.67,16309.0,702,1
103546,14.59,4500,0,17.35,0,1,0,6000.0,5197.0,662,2
50874,22.45,5800,1,11.86,0,0,1,1416.67,6077.0,667,6
80841,18.75,16750,0,8.84,1,0,0,5666.67,13567.0,682,4
65855,12.12,3600,0,27.16,0,1,0,3333.33,12153.0,697,10
26919,15.62,10000,0,12.19,0,0,1,7500.0,17133.0,672,10
31098,5.42,6000,0,1.51,0,1,0,4250.0,1838.0,802,10
68962,7.62,10000,0,13.26,1,0,0,7416.67,16297.0,737,10
61493,17.77,10000,0,5.8,0,0,1,7166.67,15279.0,687,10
28574,7.49,5000,0,16.45,1,0,0,18750.0,129071.0,747,10
33068,7.9,7000,0,20.72,0,0,1,6000.0,6659.0,717,0
31200,15.62,28000,0,5.7,1,0,0,6250.0,11923.0,697,3
49920,14.65,15775,0,3.37,0,0,1,4000.0,4058.0,712,10
33148,9.91,3000,0,4.75,0,1,0,4166.67,7321.0,712,6
79022,18.49,15350,0,15.09,1,0,0,4400.0,12823.0,672,10
45222,9.76,26500,1,17.19,1,0,0,5416.67,9966.0,787,10
22768,6.0,6400,1,3.09,1,0,0,6250.0,241.0,697,3
96412,14.33,13200,0,28.75,0,0,1,3833.33,8568.0,697,10
29340,11.49,12000,0,17.73,1,0,0,7300.0,38342.0,707,4
73863,6.03,4000,0,33.67,1,0,0,7917.0,55123.0,802,10
32269,6.62,2500,0,10.96,1,0,0,6166.67,24495.0,732,10
53042,6.03,6600,0,16.69,1,0,0,6250.0,17258.0,752,10
92363,17.27,27050,1,27.59,1,0,0,5025.0,40037.0,707,10
27374,15.99,4800,0,0.0,0,0,1,4583.33,0.0,677,6
67953,10.16,7550,0,3.83,1,0,0,8333.33,10204.0,712,2
5880,7.74,10000,0,0.17,1,0,0,7083.33,2994.0,777,10
92244,19.05,27575,0,19.3,0,0,1,5166.67,14935.0,662,10
61500,13.11,20000,0,3.94,1,0,0,7238.92,11751.0,722,10
53002,8.9,18000,0,12.79,1,0,0,10500.0,4856.0,732,0
23575,6.92,7200,0,11.72,1,0,0,7083.33,15933.0,782,3
99508,15.8,15350,0,7.41,1,0,0,5666.67,8128.0,672,1
72670,12.12,6000,0,21.21,0,0,1,3333.33,4638.0,687,2
20093,12.68,5000,1,12.59,0,0,1,4416.67,7686.0,692,0
9020,6.76,2575,0,4.8,0,0,1,6875.0,4678.0,762,3
52639,13.67,1800,0,24.21,0,0,1,4250.0,5757.0,672,5
76348,14.09,10000,0,26.44,1,0,0,5416.67,18652.0,702,6
57727,10.74,7750,0,6.51,1,0,0,2916.67,6889.0,707,6
91915,16.29,12000,0,28.76,0,0,1,5666.67,16822.0,662,3
97696,6.03,10000,0,16.0,1,0,0,8333.33,14832.0,782,10
51525,13.67,4950,0,14.11,1,0,0,4166.67,8379.0,667,5
71634,12.12,3500,0,17.82,1,0,0,5416.67,4067.0,697,0
51795,16.29,12000,0,18.37,1,0,0,7083.33,16993.0,667,7
73201,22.47,18000,1,17.17,1,0,0,5562.92,14866.0,662,7
90826,14.09,13000,0,16.09,0,0,1,3250.0,6930.0,677,2
64262,13.11,15000,0,33.12,0,0,1,4166.67,13198.0,697,9
73233,14.09,6900,0,17.78,0,1,0,4166.67,9720.0,687,10
88842,20.49,35000,1,12.54,1,0,0,10416.67,26487.0,687,2
94795,11.14,9600,0,20.58,1,0,0,3833.33,44403.0,707,5
65113,8.9,6500,0,31.45,1,0,0,6000.0,61865.0,742,0
5189,11.14,1750,0,8.02,0,0,1,1833.33,1838.0,722,2
20592,5.42,5000,0,23.15,0,0,1,2833.33,4573.0,752,3
71038,15.8,6000,0,16.4,0,0,1,2500.0,5892.0,672,4
72764,14.09,25000,0,19.13,0,0,1,6083.33,14666.0,702,10
77043,14.33,13000,0,11.08,1,0,0,3358.33,6327.0,692,10
51326,7.9,5875,0,14.75,0,0,1,5416.67,2617.0,722,4
57788,16.29,5000,0,20.77,0,0,1,4583.33,11991.0,662,6
17877,9.62,12000,1,14.12,1,0,0,6666.67,6969.0,732,4
88396,12.12,35000,0,19.9,1,0,0,13933.33,24288.0,722,1
19859,11.11,6500,0,13.98,1,0,0,2253.0,7558.0,682,2
19297,13.06,25000,0,4.14,1,0,0,11500.0,6578.0,737,0
82626,7.62,1000,0,5.59,1,0,0,9333.33,350.0,787,2
8078,13.48,16000,0,15.17,1,0,0,4166.67,1962.0,702,2
78732,8.9,13600,0,10.94,0,0,1,10000.0,18028.0,722,10
71751,15.31,12000,0,32.91,0,0,1,5500.0,13559.0,682,3
20020,10.37,15000,0,26.72,1,0,0,5250.0,44850.0,752,10
89844,18.49,7125,0,11.18,1,0,0,5636.75,5383.0,677,8
92975,13.11,11575,1,18.37,1,0,0,3750.0,18790.0,727,10
5274,7.4,5000,0,14.22,0,0,1,6000.0,1751.0,782,6
48009,7.62,5000,0,3.04,0,1,0,2500.0,4864.0,737,3
35719,7.9,7000,0,12.61,1,0,0,6250.0,19848.0,722,10
22561,6.92,7000,0,17.15,0,0,1,4583.33,6897.0,737,5
47745,7.9,6000,0,20.13,1,0,0,7750.0,7533.0,727,8
21458,7.66,14000,0,10.68,1,0,0,21666.67,13850.0,737,1
62166,19.05,30000,0,14.77,1,0,0,9166.67,22299.0,687,0
19255,7.29,12000,0,16.15,1,0,0,11667.0,113671.0,722,4
51684,12.12,10000,0,12.99,1,0,0,5833.33,13885.0,692,6
89627,12.12,24000,0,29.01,1,0,0,7500.0,14804.0,672,0
32044,7.49,6000,0,8.81,0,1,0,2462.75,8644.0,717,2
65250,8.9,2000,0,23.7,0,1,0,3000.0,2117.0,732,10
20690,7.29,4200,0,6.58,0,0,1,5133.33,5475.0,767,4
32875,7.51,6000,0,4.74,1,0,0,10916.0,6317.0,767,6
29116,10.99,8400,0,24.85,1,0,0,7583.0,342.0,702,0
14340,7.88,5000,0,16.61,1,0,0,5833.33,19771.0,727,10
82457,10.16,4750,0,32.49,1,0,0,3500.0,36512.0,697,10
98544,16.29,12000,0,5.07,1,0,0,2916.67,10360.0,672,5
37814,13.49,9425,0,15.71,0,0,1,3750.0,15116.0,672,8
43682,12.42,28000,0,2.98,1,0,0,27083.33,12888.0,732,5
27552,18.39,9600,0,14.69,1,0,0,5166.67,13041.0,662,10
39094,10.65,12000,0,26.06,0,0,1,5833.33,24893.0,722,10
83231,15.31,9600,0,12.82,1,0,0,6000.0,11407.0,677,10
9533,10.62,6000,0,23.38,1,0,0,5000.0,46125.0,707,2
19581,11.11,7500,1,23.63,0,0,1,1820.0,4409.0,722,2
35460,11.71,10000,0,5.85,0,0,1,4333.33,7072.0,687,10
71487,24.7,35000,1,8.26,1,0,0,10000.0,21391.0,662,10
77135,16.29,1600,0,7.8,0,0,1,2666.67,5504.0,662,6
97075,12.12,16000,0,24.3,0,0,1,6250.0,10304.0,717,0
72277,12.12,13475,0,28.27,1,0,0,5666.67,7722.0,707,7
31190,5.42,14500,0,7.15,1,0,0,10000.0,40.0,802,10
103224,14.61,5000,0,6.36,0,0,1,3083.33,4680.0,667,5
75321,8.9,2200,0,14.02,0,0,1,7083.33,14980.0,717,10
49761,9.76,9000,0,18.67,1,0,0,5833.33,12035.0,707,10
80353,14.33,9450,0,24.51,0,0,1,2916.67,11555.0,672,4
25236,20.25,15175,1,18.78,0,0,1,4333.33,18049.0,667,8
30497,7.49,10000,0,7.77,0,0,1,3166.67,0.0,737,1
96700,16.29,16000,0,20.62,0,0,1,5416.67,14246.0,682,0
85272,15.31,13200,0,8.61,1,0,0,3333.33,5400.0,682,10
60220,18.75,20000,1,6.3,0,0,1,15416.67,15026.0,697,0
78437,17.77,8500,0,18.0,0,0,1,2583.33,13718.0,667,2
40066,14.27,3000,0,10.77,0,1,0,3833.0,5515.0,672,0
91905,15.31,10000,0,18.99,1,0,0,5583.33,12723.0,677,2
99247,16.29,14075,0,11.02,1,0,0,10416.67,7653.0,702,10
62996,19.72,19000,1,19.85,0,0,1,4500.0,11388.0,682,3
84001,13.11,9000,0,23.88,1,0,0,4229.17,7496.0,687,1
80275,13.11,6775,0,10.2,0,0,1,6666.67,5457.0,687,0
24608,15.23,2200,0,16.2,0,0,1,2500.0,2476.0,677,2
94245,14.33,16800,1,21.75,1,0,0,6666.67,23740.0,677,1
25703,15.62,3500,0,14.41,1,0,0,6833.33,11526.0,662,8
24038,18.79,9250,1,19.27,1,0,0,4448.0,22704.0,662,10
31842,7.49,23400,0,15.66,0,0,1,5580.0,2086.0,742,1
81514,7.9,10375,0,27.64,1,0,0,4500.0,0.0,747,5
49263,21.48,18000,1,15.82,0,0,1,6500.0,4256.0,667,10
68113,8.9,5375,0,29.48,0,0,1,3416.67,3007.0,722,0
99898,15.8,3700,0,32.2,0,0,1,3000.0,14151.0,692,1
65485,18.49,19125,0,9.1,0,0,1,4166.67,19761.0,677,10
67349,15.31,1625,0,4.32,0,1,0,1666.67,1759.0,747,3
36450,18.25,6650,1,17.12,1,0,0,3084.0,5646.0,682,3
31456,11.49,1000,0,21.36,0,0,1,4666.67,26558.0,672,10
51625,12.12,10000,0,12.46,1,0,0,4375.0,11070.0,697,5
91179,18.49,32350,0,20.14,0,1,0,6000.0,39513.0,662,3
16680,12.98,16000,0,15.86,1,0,0,3600.0,26357.0,702,3
73961,14.09,13750,0,24.77,0,0,1,3000.0,16734.0,692,1
53903,7.9,12000,0,21.99,1,0,0,5416.67,28146.0,732,10
31290,13.49,12000,0,16.29,1,0,0,6250.0,13528.0,682,7
26608,13.99,3600,0,10.0,0,0,1,5750.0,10766.0,672,4
16631,9.25,8400,1,22.47,1,0,0,4833.33,19187.0,762,3
83058,15.8,8575,0,34.41,1,0,0,4541.67,5180.0,677,10
87620,12.12,13800,0,17.11,0,0,1,4250.0,11366.0,697,0
31254,11.49,17000,0,13.69,0,0,1,5083.33,13883.0,697,4
58027,13.67,11000,0,13.44,1,0,0,4666.67,10482.0,677,6
12131,14.35,7800,0,21.89,0,0,1,2508.33,25780.0,682,0
30255,10.59,3725,0,18.57,0,0,1,11666.67,43987.0,697,10
57001,17.27,11000,0,11.44,1,0,0,5000.0,10070.0,667,10
61049,15.31,8500,0,7.56,0,0,1,3333.33,8844.0,672,0
58569,9.76,10000,0,6.83,0,0,1,4583.33,13511.0,707,7
37224,11.71,12000,1,23.3,1,0,0,4000.0,15010.0,727,10
84476,15.31,19000,1,27.65,0,0,1,3617.21,25692.0,707,3
94507,10.16,12000,0,14.22,1,0,0,8791.67,17185.0,697,8
69461,10.16,19125,0,25.58,0,0,1,4000.0,0.0,727,5
72283,7.9,8975,0,21.51,1,0,0,9166.67,61613.0,727,10
47228,19.22,20800,1,15.5,0,0,1,6916.67,28764.0,682,10
41426,14.27,8400,0,11.95,1,0,0,4166.67,16634.0,682,10
79725,18.49,20000,0,12.83,1,0,0,13583.33,30679.0,677,0
65819,12.12,9600,0,25.35,0,0,1,4750.0,29475.0,687,5
60947,6.03,6000,0,12.68,1,0,0,6666.67,8581.0,777,10
66542,15.31,14000,0,11.35,0,0,1,7333.33,6229.0,682,0
53373,9.76,13000,0,24.5,0,0,1,4166.67,15534.0,707,6
65052,12.12,20000,0,16.35,1,0,0,4166.67,15917.0,702,1
63133,15.31,7000,0,15.64,0,0,1,2666.67,11529.0,672,5
85485,17.27,12000,0,15.07,1,0,0,4166.67,12318.0,667,0
49712,7.62,4200,0,6.75,0,1,0,10416.67,10819.0,737,2
17961,6.54,1775,0,19.77,0,0,1,3333.33,2038.0,727,0
64307,12.12,10000,0,18.81,1,0,0,3250.0,19354.0,697,10
47673,7.9,20000,0,20.95,0,0,1,4333.33,13169.0,752,10
95606,15.8,6000,0,21.0,0,0,1,2176.67,4356.0,687,2
40351,13.49,7050,0,14.05,1,0,0,5624.0,2530.0,682,4
70321,12.12,11325,0,8.61,0,0,1,2833.33,9137.0,727,10
62797,16.29,2000,0,30.58,1,0,0,4166.67,3313.0,672,2
95560,14.33,10000,0,23.56,0,0,1,2750.0,14317.0,702,2
101158,16.29,15000,0,10.67,0,0,1,5000.0,13611.0,667,4
15949,12.23,4000,1,2.63,1,0,0,9417.0,13865.0,707,5
38028,7.51,6400,0,9.58,0,0,1,6400.0,12306.0,737,0
56804,17.99,8000,0,3.96,0,0,1,7750.0,8080.0,662,5
84840,15.31,6000,0,6.26,0,0,1,11833.33,21567.0,662,5
35260,8.9,2500,0,22.49,0,0,1,2583.33,5883.0,717,2
85721,13.11,10000,0,18.72,0,0,1,4625.0,7411.0,687,2
46870,9.76,14600,0,29.51,0,1,0,2500.0,23616.0,732,2
100985,7.9,2200,0,8.16,1,0,0,5500.0,2927.0,772,3
84917,13.11,10000,0,18.96,0,0,1,8744.26,27086.0,682,0
57190,9.76,5000,0,28.28,1,0,0,4583.33,38092.0,697,10
38205,7.51,12300,0,22.29,0,0,1,3750.0,27282.0,737,7
5794,13.22,2500,0,15.6,1,0,0,3166.67,3777.0,692,0
46021,10.74,1000,0,9.0,0,0,1,1100.0,1314.0,717,2
93511,15.8,5000,0,17.61,0,0,1,4583.33,4164.0,702,7
22510,10.37,2500,0,24.3,0,0,1,2000.0,1523.0,707,2
80484,10.16,6000,0,6.56,1,0,0,2333.33,440.0,712,8
23743,13.06,4200,0,13.82,1,0,0,6500.0,23653.0,682,10
59901,14.09,12500,0,21.5,0,1,0,2083.33,11967.0,687,6
92989,17.77,30000,0,9.41,0,0,1,10192.0,24188.0,712,0
98277,16.29,20700,1,32.95,0,0,1,6250.0,22277.0,722,7
54017,13.11,7000,0,22.36,1,0,0,5833.33,28985.0,687,5
45793,7.9,8000,0,8.91,0,0,1,3166.67,680.0,757,6
53635,20.99,18000,1,11.63,0,0,1,9051.83,32394.0,672,4
34440,6.62,12000,0,4.73,1,0,0,7083.33,6578.0,747,10
43487,12.69,5500,0,19.33,0,0,1,1800.0,12567.0,672,4
37383,16.29,5400,0,20.03,0,0,1,2666.67,11114.0,662,1
74054,12.12,18000,1,19.16,1,0,0,7583.33,26622.0,732,3
49539,10.74,3000,0,15.55,0,0,1,2000.0,1750.0,707,2
61152,7.62,21000,0,6.84,1,0,0,5333.33,19178.0,777,7
61151,17.77,8000,0,34.56,0,0,1,3291.67,18518.0,727,2
103989,7.88,1750,0,23.35,1,0,0,2000.0,13826.0,737,10
47060,14.65,9500,0,8.82,0,0,1,5416.67,7831.0,687,1
71136,14.09,14500,0,27.78,1,0,0,6250.0,46129.0,707,10
30210,6.99,3800,0,3.18,0,0,1,3583.33,3766.0,742,4
101065,17.27,20675,1,13.3,0,0,1,3916.67,2449.0,712,1
101340,19.05,27050,1,12.89,1,0,0,5083.33,15793.0,692,6
39602,15.27,5300,0,24.88,0,0,1,2500.0,7855.0,662,1
85090,7.9,5000,0,12.85,0,1,0,6666.67,9597.0,732,3
90356,8.9,15500,0,16.36,0,0,1,9000.0,4097.0,702,10
26354,7.91,11200,0,13.07,1,0,0,8500.0,5439.0,722,3
100217,23.76,16000,1,27.06,0,0,1,5416.67,24610.0,667,1
83773,15.8,21850,0,26.29,0,0,1,10000.0,43173.0,692,4
23644,5.79,2700,0,19.81,1,0,0,3958.33,13159.0,752,8
33138,19.42,30100,1,3.31,1,0,0,8333.33,3737.0,707,6
60512,14.33,20000,1,15.68,0,0,1,7083.33,17270.0,722,5
48836,6.62,6000,0,16.03,0,0,1,4166.67,79.0,807,1
45033,14.65,2000,0,16.66,0,1,0,2083.33,2566.0,687,5
33736,15.27,15000,0,7.85,0,0,1,15416.67,8962.0,682,6
24516,11.99,5000,1,14.85,0,0,1,4167.0,3489.0,727,2
53112,13.67,7500,0,15.97,0,0,1,4833.33,3908.0,702,5
57593,17.99,16000,0,5.64,0,0,1,7415.83,21686.0,667,10
37095,7.9,20000,0,21.42,1,0,0,5000.0,6264.0,757,7
89600,15.8,24000,1,16.73,1,0,0,7500.0,24126.0,667,7
39481,6.03,3000,0,5.5,0,0,1,4166.67,9616.0,752,5
27671,10.99,13000,1,21.7,1,0,0,6517.0,4663.0,742,3
55501,6.03,8000,0,4.51,1,0,0,3500.0,6737.0,817,10
56361,12.12,10000,0,31.46,1,0,0,5000.0,18921.0,697,6
29016,11.99,2500,0,9.98,0,0,1,6250.0,11131.0,682,10
43612,7.9,17000,0,27.41,0,0,1,3083.33,16756.0,737,10
38534,6.62,10000,0,24.24,0,0,1,3750.0,1623.0,767,2
46458,18.55,14100,0,22.7,0,1,0,3000.0,12114.0,667,10
99787,20.49,26500,1,30.36,1,0,0,5000.0,10350.0,692,5
87571,12.12,12000,0,9.7,1,0,0,11166.67,19643.0,712,3
67421,7.62,7200,0,7.97,0,0,1,8333.33,25430.0,732,6
75473,17.27,19750,1,13.39,1,0,0,6737.5,19070.0,712,4
46017,15.81,3500,0,13.14,1,0,0,18333.33,11107.0,667,7
26369,7.49,2650,0,21.11,0,1,0,1482.92,1808.0,727,4
52860,13.11,15000,0,19.36,0,1,0,5000.0,16618.0,697,10
101246,14.33,4800,0,18.91,1,0,0,5833.33,29287.0,697,5
53054,17.99,12000,0,17.37,1,0,0,3666.67,7393.0,672,7
66184,6.62,6000,0,3.88,1,0,0,5000.0,4242.0,762,1
34351,7.9,12000,1,1.88,1,0,0,6666.67,3364.0,792,6
68999,12.12,1550,0,11.21,0,0,1,5083.33,5755.0,682,6
91334,15.31,35000,0,19.59,1,0,0,7500.0,29953.0,697,1
7183,7.14,3000,0,12.85,0,0,1,4916.67,3210.0,732,5
90912,18.49,14400,0,33.23,0,0,1,5166.67,11089.0,667,4
7565,9.88,12000,0,5.16,1,0,0,3333.33,1117.0,757,3
89378,13.11,7750,0,27.28,1,0,0,4208.33,11840.0,662,2
35796,19.91,12000,1,11.73,0,0,1,3000.0,10828.0,662,4
48980,7.9,5000,0,27.06,1,0,0,3333.33,11746.0,722,8
79282,16.29,6000,0,20.96,1,0,0,4183.33,7335.0,667,4
52129,7.62,23000,0,6.51,1,0,0,25000.0,227.0,812,10
75471,13.11,10000,0,9.14,1,0,0,5416.67,8119.0,702,7
